dataset_id,input_format,structure_id,structure_role,n_atoms,expected_chains,variant,display_name,threads,bitmask_variant,runtime_mean_s,runtime_stddev_s,structures_per_sec,atoms_per_sec,peak_rss_mean_mib,peak_rss_stddev_mib,parse_time_ms,sasa_time_ms,total_time_ms,cpu_utilization_proxy,runtime_speedup_vs_freesasa,rss_reduction_vs_freesasa,runtime_speedup_vs_rustsasa,rss_reduction_vs_rustsasa,runtime_speedup_vs_pdbtools_jl,rss_reduction_vs_pdbtools_jl
single_file_large_structure_mmcif_subset,mmCIF,8rbs,freesasa-runtime-outlier,164605,5,zsasa_f32,zsasa f32,10,,0.19514563878,0.0006891881341208564,5.124377906940381,843498.2253719214,54.552083333333336,0.018042195912175808,92.34,83.3,175.63,2.321394230647946,4.782727514870062,17.717013557380177,2.463962549198474,5.781172426962001,8.837898203766697,12.392686652663738
single_file_large_structure_mmcif_subset,mmCIF,8rbs,freesasa-runtime-outlier,164605,5,zsasa_bitmask_f64,zsasa bitmask f64,10,,0.1787225288066667,0.0013535403769084008,5.595265502771344,921008.6780836771,57.9375,0.0,92.45,68.59,161.04,1.1511386656569007,5.222220288801023,16.681769147788565,2.6903801597026047,5.44336569579288,9.650027346649388,11.668554476806904
single_file_large_structure_mmcif_subset,mmCIF,8rbs,freesasa-runtime-outlier,164605,5,zsasa_bitmask_f32,zsasa bitmask f32,10,,0.1791466880266667,0.0009734043881195261,5.5820177923197,918828.0387047841,54.572916666666664,0.009021097956087904,90.05,68.1,158.14,1.1422644514805258,5.209855824189563,17.710250047719033,2.684010242610568,5.778965451422027,9.627179321283023,12.387955716739837
single_file_large_structure_mmcif_subset,mmCIF,8rbs,freesasa-runtime-outlier,164605,5,freesasa,FreeSASA,10,,0.9333284160000002,0.022202114013838644,1.0714342163562711,176363.429183324,966.5,0.0,724.79,182.98,907.77,1.3248200441947469,1.0,1.0,0.5151793702521678,0.32630625969994825,1.8478782611571813,0.6994794361096741
single_file_large_structure_mmcif_subset,mmCIF,8rbs,freesasa-runtime-outlier,164605,5,rustsasa,RustSASA,10,,0.48083154559333335,0.0016133872545239457,2.0797304360844846,342334.02843168663,315.375,0.0,302.89,164.66,467.55,1.299362695853031,1.9410715136177217,3.0646056282203724,1.0,1.0,3.586863853365654,2.1436286167261196
single_file_large_structure_mmcif_subset,mmCIF,8rbs,freesasa-runtime-outlier,164605,5,pdbtools_jl,PDBTools.jl,10,,1.7246772904466667,0.0028586118520920432,0.5798186162357448,95441.04332548477,676.046875,0.0,227.20958299999998,109.488084,336.69766699999997,1.7892523529435473,0.5411611906586197,1.4296345944946496,0.27879508140842096,0.4664987172672013,1.0,1.0
single_file_large_structure_subset,PDB,8rbs,freesasa-runtime-outlier,164605,5,zsasa_f64,zsasa f64,10,,0.12410310014000002,0.0005746854278568409,8.057816435462978,1326356.8743593835,51.46875,0.0,26.39,84.78,111.16,3.1428401027855255,112.83594268746145,473.58257437765633,1.8475323627533247,3.8327261687917424,14.236002116092395,13.10139647844566
single_file_large_structure_subset,PDB,8rbs,freesasa-runtime-outlier,164605,5,zsasa_f32,zsasa f32,10,,0.12333677043333334,0.0006017932234549725,8.107882154580377,1334597.942054703,53.3125,0.0,26.57,84.82,111.39,3.098829640643044,113.53702748607697,457.20427901524033,1.8590116558192253,3.7001758499413833,14.324454823970198,12.648300117233294
single_file_large_structure_subset,PDB,8rbs,freesasa-runtime-outlier,164605,5,zsasa_bitmask_f64,zsasa bitmask f64,10,,0.10907720793333335,0.0009848694205631203,9.167818089102425,1509068.6965567046,58.046875,0.0,26.32,68.69,95.01,1.2449477078932614,128.37961807100868,419.91413189771197,2.102038530054808,3.398384925975774,16.197077553419515,11.616689098250337
single_file_large_structure_subset,PDB,8rbs,freesasa-runtime-outlier,164605,5,zsasa_bitmask_f32,zsasa bitmask f32,10,,0.10776818151333334,0.00015067548302671202,9.279176710208082,1527398.8823838015,53.270833333333336,0.009021097956087904,26.44,68.29,94.73,1.2372374182649648,129.93900516917242,457.5618889323426,2.1275713351282546,3.703070003910833,16.393818392380336,12.658193195150567
single_file_large_structure_subset,PDB,8rbs,freesasa-runtime-outlier,164605,5,freesasa,FreeSASA,10,,14.003290294733333,0.10004522025750266,0.07141178815496685,11754.737389248317,24374.703125,0.0,120.0,13034.34,13154.35,1.370870634636008,1.0,1.0,0.016373615700368726,0.008093047287114394,0.12616549103971217,0.027664439502788817
single_file_large_structure_subset,PDB,8rbs,freesasa-runtime-outlier,164605,5,rustsasa,RustSASA,10,,0.22928449382666669,0.0009076311917824017,4.361393931662796,717907.2481213546,197.265625,0.0,55.32,166.17,221.49,1.633947010897958,61.07386531476249,123.56285148514851,1.0,1.0,7.705414207130255,3.4182970297029702
single_file_large_structure_subset,PDB,8rbs,freesasa-runtime-outlier,164605,5,pdbtools_jl,PDBTools.jl,10,,1.7667319962066668,0.022958278934089863,0.5660168051221636,93169.19620713375,674.3125,0.0,240.007834,107.79912499999999,347.806959,1.8022179180749616,7.9260976338231615,36.14748818240801,0.12977887665982232,0.29254333117063674,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,5vyc,rustsasa-parser-outlier,249168,216,zsasa_f64,zsasa f64,10,,0.39331648996666674,0.0034378388987575293,2.5424817558113295,633505.0941319973,122.421875,0.015625,148.99,184.36,333.35,2.206847874782879,5.2325399911940735,14.885683897043181,2.721021638877554,6.000765794511806,4.8101153777720755,6.340778557753669
single_file_large_structure_mmcif_subset,mmCIF,5vyc,rustsasa-parser-outlier,249168,216,zsasa_f32,zsasa f32,10,,0.4051031516066667,0.0020021546457620076,2.468507085254538,615072.9734187027,122.953125,0.0,151.1,183.1,334.2,2.1343850405444176,5.080296844851299,14.821366543821748,2.6418522686927775,5.974837971788029,4.670162868930061,6.313381624094548
single_file_large_structure_mmcif_subset,mmCIF,5vyc,rustsasa-parser-outlier,249168,216,zsasa_bitmask_f64,zsasa bitmask f64,10,,0.34148674603333334,0.00567042804330469,2.9283713397836753,729656.4299912187,124.29166666666667,0.009021097956087902,151.45,145.84,297.29,1.1718536409246314,6.026717835619236,14.661749916191752,3.134009423669402,5.910492792490781,5.540178992877595,6.2453905464297685
single_file_large_structure_mmcif_subset,mmCIF,5vyc,rustsasa-parser-outlier,249168,216,zsasa_bitmask_f32,zsasa bitmask f32,10,,0.35889748981999997,0.008318332255008403,2.786310933803232,694259.5227538836,122.265625,0.015625,149.07,145.25,294.32,1.1541961472278766,5.73435123209931,14.904707135250266,2.9819731552411297,6.008434504792333,5.271415238008086,6.34888178913738
single_file_large_structure_mmcif_subset,mmCIF,5vyc,rustsasa-parser-outlier,249168,216,freesasa,FreeSASA,10,,2.0580442629466664,0.011224423577785622,0.48589819859764344,121070.28234817761,1822.3333333333333,0.09021097956087902,1686.48,319.75,2006.23,1.260927995276026,1.0,1.0,0.5200192723718893,0.4031232851655387,0.9192696827672786,0.4259648801902323
single_file_large_structure_mmcif_subset,mmCIF,5vyc,rustsasa-parser-outlier,249168,216,rustsasa,RustSASA,10,,1.0702226801266665,0.014155728658455175,0.9343849822745718,232818.8372633905,734.625,0.0,693.68,344.02,1037.7,1.2009422934747385,1.923005652153705,2.4806307072769553,1.0,1.0,1.76776079581502,1.0566615620214395
single_file_large_structure_mmcif_subset,mmCIF,5vyc,rustsasa-parser-outlier,249168,216,pdbtools_jl,PDBTools.jl,10,,1.8918976967199999,0.0064626327393148345,0.5285698067785108,131702.681615388,776.25,0.0,318.94333400000005,171.02100000000002,489.96433400000006,1.960069401794661,1.0878200584073423,2.3476113794954374,0.5656873952445322,0.946376811594203,1.0,1.0
single_file_large_structure_subset,PDB,5vyc,rustsasa-parser-outlier,249168,4,zsasa_f64,zsasa f64,10,,0.2429351318066667,0.0012084238311992695,4.116325179331504,1025656.5122836723,100.53125,3.0040256193772716,44.11,184.46,228.57,2.9560634890174664,2.2327961156794474,10.006009739923323,54.69004316041071,2.8913584084550825,8.720515917417684,7.925240907677961
single_file_large_structure_subset,PDB,5vyc,rustsasa-parser-outlier,249168,4,zsasa_f32,zsasa f32,10,,0.2419692247266667,0.001099129053635813,4.132756969939545,1029750.7886858967,93.84375,0.0,43.92,182.01,225.93,2.887010035218801,2.241709123433915,10.719058719058719,54.908358113288784,3.0974025974025974,8.755326989261228,8.49000999000999
single_file_large_structure_subset,PDB,5vyc,rustsasa-parser-outlier,249168,4,zsasa_bitmask_f64,zsasa bitmask f64,10,,0.2049102615,0.00021255484992584343,4.880185075553183,1215985.9549054354,98.4375,0.0,44.1,145.51,189.61,1.281291225134667,2.647132528597159,10.218835978835978,64.83878721557664,2.952857142857143,10.338768143244014,8.093809523809524
single_file_large_structure_subset,PDB,5vyc,rustsasa-parser-outlier,249168,4,zsasa_bitmask_f32,zsasa bitmask f32,10,,0.20337347807333336,0.0005989984117026873,4.917061995858749,1225174.5033841326,94.75,0.0,44.04,144.07,188.11,1.2678566011133985,2.6671354780312604,10.616534740545294,65.32873887762244,3.067777044854881,10.416892624790016,8.408806068601583
single_file_large_structure_subset,PDB,5vyc,rustsasa-parser-outlier,249168,4,freesasa,FreeSASA,10,,0.54242461866,0.0042633531350014355,1.8435741402563721,459359.6813793997,1005.9166666666666,0.06314768569261532,188.85,314.28,503.14,1.9815855383837933,1.0,1.0,24.493970934631594,0.28896218208930496,3.905648104714658,0.7920480904647502
single_file_large_structure_subset,PDB,5vyc,rustsasa-parser-outlier,249168,4,rustsasa,RustSASA,10,,13.286132843686667,0.022806122766984044,0.07526644598282653,18753.98981264892,290.671875,0.0,13037.23,348.84,13386.07,1.0168811767089856,0.04082637326012817,3.460660466949775,1.0,1.0,0.15945344734579278,2.7410095145944204
single_file_large_structure_subset,PDB,5vyc,rustsasa-parser-outlier,249168,4,pdbtools_jl,PDBTools.jl,10,,2.11851968382,0.0028924982473923664,0.4720277123868182,117614.2010399987,796.734375,0.0,420.78966699999995,169.24841600000002,596.51925,1.9073037764026968,0.256039451888372,1.2625496002562544,6.271422892672788,0.36482908748602694,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,9fqr,multi-max-pdb,4506416,1574,zsasa_f64,zsasa f64,10,,6.974901412713333,0.06293034213372509,0.1433712020900072,646090.279037642,2131.40625,0.0,2058.3,3757.24,5815.54,2.3539387883065404,4.150760531535256,9.792434572245437,3.3902858942624627,3.8528480316692324,1.5066267875231067,3.156975295066344
single_file_large_structure_mmcif_subset,mmCIF,9fqr,multi-max-pdb,4506416,1574,zsasa_f32,zsasa f32,10,,6.996868978933333,0.012917660995520113,0.14292106984007713,644061.795864441,2152.484375,0.0,2054.19,3723.71,5777.9,2.3229692322290467,4.13772868727543,9.696542512648902,3.3796416575172588,3.8151191573690286,1.5018965397760944,3.1260607292445504
single_file_large_structure_mmcif_subset,mmCIF,9fqr,multi-max-pdb,4506416,1574,zsasa_bitmask_f64,zsasa bitmask f64,10,,5.932880632646667,0.13176361864141906,0.1685521860152272,759566.2678939962,2165.953125,0.0,2095.67,2864.13,4959.8,1.2006670072098797,4.879778860867599,9.636245590494946,3.985738351665507,3.791395243144978,1.7712430030871489,3.106621651842073
single_file_large_structure_mmcif_subset,mmCIF,9fqr,multi-max-pdb,4506416,1574,zsasa_bitmask_f32,zsasa bitmask f32,10,,5.405145934066667,0.10837450249696991,0.18500888083286782,833726.9807273289,2152.2916666666665,0.018042195912175808,2071.27,2835.67,4906.94,1.2052175327235704,5.356219026903875,9.697410705643211,4.374888330832193,3.8154607492014327,1.9441793869976676,3.126340625302488
single_file_large_structure_mmcif_subset,mmCIF,9fqr,multi-max-pdb,4506416,1574,freesasa,FreeSASA,10,,28.95114549524,0.5892479158706981,0.034540947616888425,155655.87899590784,20871.65625,40.24311798210813,19981.05,8713.87,28694.92,1.3430634655334446,1.0,1.0,0.8167866752381608,0.3934514959731574,0.36297608018495964,0.32238921503893586
single_file_large_structure_mmcif_subset,mmCIF,9fqr,multi-max-pdb,4506416,1574,rustsasa,RustSASA,10,,23.646909873393337,0.0932703889511508,0.04228882358642405,190571.03123103874,8211.984375,0.0,16387.76,6968.67,23356.43,1.1701183038916332,1.2243098844730997,2.5416093476188575,1.0,1.0,0.4443952027977466,0.8193874425144654
single_file_large_structure_mmcif_subset,mmCIF,9fqr,multi-max-pdb,4506416,1574,pdbtools_jl,PDBTools.jl,10,,10.508573308726668,0.1520805210985138,0.09516039624232976,428832.3321927747,6728.796875,0.0,5675.1351669999995,3060.7188330000004,8735.854,2.7922295181877645,2.7550024769963786,3.10184073582991,2.2502493134587698,1.2204238777827574,1.0,1.0
single_file_large_structure_subset,PDB,9fqr,multi-max-pdb,4506416,57,zsasa_f64,zsasa f64,10,,4.82868812724,0.004831567494823028,0.2070955865545998,933258.8647790335,2131.2864583333335,0.018042195912175808,765.5,3759.74,4525.24,2.88246000015652,41.309403244709856,11.455495629351402,1.7991227760970028,2.393580754972422,2.4460903465564137,3.174307868633723
single_file_large_structure_subset,PDB,9fqr,multi-max-pdb,4506416,57,zsasa_f32,zsasa f32,10,,4.7830603835000005,0.001815396555505366,0.20907116361099562,942161.6368352084,2152.390625,0.0,762.36,3712.0,4474.36,2.851228793538116,41.70347204463638,11.343174619306536,1.8162854097254082,2.3701117217047907,2.469424692048388,3.143183814508577
single_file_large_structure_subset,PDB,9fqr,multi-max-pdb,4506416,57,zsasa_bitmask_f64,zsasa bitmask f64,10,,3.9379208806333335,0.002026001895281599,0.2539411101218394,1144364.2817108189,2165.8333333333335,0.018042195912175808,766.14,2858.73,3624.87,1.3025710018434156,50.65369037049301,11.272770777222007,2.206088708158473,2.355401115813774,2.9994019109580767,3.123674971142747
single_file_large_structure_subset,PDB,9fqr,multi-max-pdb,4506416,57,zsasa_bitmask_f32,zsasa bitmask f32,10,,3.9153200691933336,0.0013596019797066196,0.25540696094509285,1150970.0153143415,2357.640625,0.0,766.72,2836.95,3603.67,1.2849396518694278,50.94608396401077,10.355667632056235,2.218823144687764,2.16377602078349,3.0167156722405113,2.8695464878155463
single_file_large_structure_subset,PDB,9fqr,multi-max-pdb,4506416,57,freesasa,FreeSASA,10,,199.47022499110003,28.985617758129298,0.005013279551093994,22591.923181522794,24414.942708333332,206.97105040652477,3486.26,215866.57,219352.83,0.3404699597130191,1.0,1.0,0.04355237875113582,0.20894606679780506,0.05921388726112048,0.2770991296527123
single_file_large_structure_subset,PDB,9fqr,multi-max-pdb,4506416,57,rustsasa,RustSASA,10,,8.687402788386667,0.0019462878781400102,0.11510920172100245,518729.948382753,5101.40625,0.0,1512.03,7103.45,8615.47,1.4627572316919415,22.960858365834277,4.785924020133337,1.0,1.0,1.3596016786930658,1.3261753805629575
single_file_large_structure_subset,PDB,9fqr,multi-max-pdb,4506416,57,pdbtools_jl,PDBTools.jl,10,,11.811407414573333,0.04856189847777354,0.08466391556066084,381530.823705211,6765.359375,0.0,6795.133457999999,3150.373417,9914.964042000001,2.685020348001625,16.88793028551251,3.608816820367851,0.7355095361174182,0.7540480804096235,1.0,1.0
